/home/sethshj/Programs/Cr_data/13NOV24	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1031634_Cr	0.0	0.5452821884314557	7.1667348131628255e-06	0.5452821884314557	0.0	0.5452820253267586	7.1667348131628255e-06	0.5452820253267586	0.0
mp-1031901_Cr	0.0	0.489738388754906	8.115798144168225e-06	0.489738388754906	0.0	0.48973724243371547	8.115798144168225e-06	0.48973724243371547	0.0
mp-1031928_Cr	0.0	0.5159775382021798	6.704007705963193e-06	0.5159775382021798	0.0	0.5159781339968029	6.704007705963193e-06	0.5159781339968029	0.0
mp-1031936_Cr	0.0	0.5084164946870267	6.666803421825986e-06	0.5084164946870267	0.0	0.508415577351352	6.666803421825986e-06	0.508415577351352	0.0
mp-1031979_Cr	0.0	0.564030840832795	9.128380277615893e-06	0.564030840832795	0.0	0.5640303980912749	9.128380277615893e-06	0.5640303980912749	0.0
mp-1032010_Cr	0.0	0.49351977688533377	8.981431974226208e-06	0.49351977688533377	0.0	0.4935193930675845	8.981431974226208e-06	0.4935193930675845	0.0
mp-1032032_Cr	0.0	0.5580164481866361	7.3296604562968546e-06	0.5580164481866361	0.0	0.5580154350742506	7.3296604562968546e-06	0.5580154350742506	0.0
mp-1032331_Cr	0.0	0.6009931079740631	1.2509524151681204e-05	0.6009931079740631	0.0	0.6009924219079529	1.2509524151681204e-05	0.6009924219079529	0.0
mp-1033034_Cr	0.0	0.579035922432383	1.0662430122996272e-05	0.579035922432383	0.0	0.5790331486666792	1.0662430122996272e-05	0.5790331486666792	0.0
mp-1033371_Cr	0.0	0.6785618256485845	1.1893616926494241e-05	0.6785618256485845	0.0	0.6785585402414313	1.1893616926494241e-05	0.6785585402414313	0.0
mp-1033378_Cr	0.0	0.4694604416872263	6.995323358554911e-06	0.4694604416872263	0.0	0.46945992613368304	6.995323358554911e-06	0.46945992613368304	0.0
mp-1033435_Cr	0.0	0.4672129097643059	6.762133822255527e-06	0.4672129097643059	0.0	0.46721288997288074	6.762133822255527e-06	0.46721288997288074	0.0
mp-1033461_Cr	0.0	0.4636208755186289	5.2959256054316615e-06	0.4636208755186289	0.0	0.46362042086256794	5.2959256054316615e-06	0.46362042086256794	0.0
mp-1033645_Cr	0.0	0.46995416916679417	6.092816413687649e-06	0.46995416916679417	0.0	0.46995274615274535	6.092816413687649e-06	0.46995274615274535	0.0
mp-1033868_Cr	0.0	0.645331827474104	0.034806474606040284	0.645331827474104	0.0	0.6539711688158325	0.034806474606040284	0.6539711688158325	0.0
mp-1033886_Cr	0.0	0.622603331875691	0.3338696752966074	0.622603331875691	0.0	0.6090805422822493	0.3338696752966074	0.6090805422822493	0.0
mp-1033898_Cr	0.0	0.5837249101434051	0.2441878523982983	0.5837249101434051	0.0	0.6284844333938415	0.2441878523982983	0.6284844333938415	0.0
mp-1034067_Cr	0.0	0.5465807851978441	0.12779410584191306	0.5465807851978441	0.0	0.5368164963913569	0.12779410584191306	0.5368164963913569	0.0
mp-1034272_Cr	0.0	0.5699683534270328	0.03976231794379075	0.5699683534270328	0.0	0.5554040124861943	0.03976231794379075	0.5554040124861943	0.0
mp-1034441_Cr	0.0	0.7004361457605421	0.3825353961775194	0.7004361457605421	0.0	0.6086785872075695	0.3825353961775194	0.6086785872075695	0.0
mp-1034790_Cr	0.0	0.5802658594096579	0.12467562366116242	0.5802658594096579	0.0	0.5947820770209356	0.12467562366116242	0.5947820770209356	0.0
mp-1035006_Cr	0.0	0.5272002496603665	0.11268730212874647	0.5272002496603665	0.0	0.5530374032667513	0.11268730212874647	0.5530374032667513	0.0
mp-1035311_Cr	0.0	0.5780834606475397	0.10928247017993906	0.5780834606475397	0.0	0.5935773540281467	0.10928247017993906	0.5935773540281467	0.0
mp-1035402_Cr	0.0	0.5704823487010278	0.31850877725185783	0.5704823487010278	0.0	0.5465750124792034	0.31850877725185783	0.5465750124792034	0.0
mp-1035434_Cr	0.0	0.5037512516599345	0.17377467852430042	0.5037512516599345	0.0	0.5271586778562687	0.17377467852430042	0.5271586778562687	0.0
mp-1035602_Cr	0.0	0.5576897793034212	0.11023581361734526	0.5576897793034212	0.0	0.5732018757448952	0.11023581361734526	0.5732018757448952	0.0
mp-1035830_Cr	0.0	0.5642937032847456	0.11619280018692955	0.5642937032847456	0.0	0.5702263198721375	0.11619280018692955	0.5702263198721375	0.0
mp-1035863_Cr	0.0	0.49512899021730317	0.20836136346840062	0.49512899021730317	0.0	0.5333545476055637	0.20836136346840062	0.5333545476055637	0.0
mp-1036101_Cr	0.0	0.5842178714255213	0.11687066261334847	0.5842178714255213	0.0	0.5635443936358878	0.11687066261334847	0.5635443936358878	0.0
mp-1036367_Cr	0.0	0.6478328494698068	0.29590544591980456	0.6478328494698068	0.0	0.6096004704983168	0.29590544591980456	0.6096004704983168	0.0
mp-1036585_Cr	0.0	0.5109814104744221	0.14193940933344504	0.5109814104744221	0.0	0.5674149841579462	0.14193940933344504	0.5674149841579462	0.0
mp-1036803_Cr	0.0	0.5879647701084781	0.1932584465149461	0.5879647701084781	0.0	0.602423384454005	0.1932584465149461	0.602423384454005	0.0
mp-1036879_Cr	0.0	0.5917822592892079	0.09950301629597834	0.5917822592892079	0.0	0.5768140611333183	0.09950301629597834	0.5768140611333183	0.0
mp-1037480_Cr	0.0	0.4923666337439581	0.020890051612769057	0.4923666337439581	0.0	0.4918628672954462	0.020890051612769057	0.4918628672954462	0.0
mp-1037502_Cr	0.0	0.5935972008676398	0.15034031377800988	0.5935972008676398	0.0	0.5771216430612675	0.15034031377800988	0.5771216430612675	0.0
mp-1037531_Cr	0.0	0.5918355269303166	0.1353631156029694	0.5918355269303166	0.0	0.5722882937520113	0.1353631156029694	0.5722882937520113	0.0
mp-1037552_Cr	0.0	0.5990502126337989	0.19881824878674598	0.5990502126337989	0.0	0.5889391568687494	0.19881824878674598	0.5889391568687494	0.0
mp-1037573_Cr	0.0	0.6137839801944946	0.11718061847459352	0.6137839801944946	0.0	0.6060887433786454	0.11718061847459352	0.6060887433786454	0.0
mp-1038542_Cr	0.0	0.5375802176409805	0.4603749551812245	0.5375802176409805	0.0	0.6254879673628049	0.4603749551812245	0.6254879673628049	0.0
mp-1038660_Cr	0.0	0.5902784206770079	0.3188036532599766	0.5902784206770079	0.0	0.6513702768870894	0.3188036532599766	0.6513702768870894	0.0
mp-1038723_Cr	0.0	0.5892303472231062	0.4426662710446319	0.5892303472231062	0.0	0.7190669173625899	0.4426662710446319	0.7190669173625899	0.0
mp-1038744_Cr	0.0	0.5685797369109753	0.14076048909879046	0.5685797369109753	0.0	0.5695006025732904	0.14076048909879046	0.5695006025732904	0.0
mp-1039724_Cr	0.0	0.5340029820661978	0.10823571446016407	0.5340029820661978	0.0	0.5161403048377923	0.10823571446016407	0.5161403048377923	0.0
mp-1039764_Cr	0.0	0.5569723819296144	0.05250963925010858	0.5569723819296144	0.0	0.5479702099162421	0.05250963925010858	0.5479702099162421	0.0
mp-1040241_Cr	0.0	0.5191012301684113	0.084944143860046	0.5191012301684113	0.0	0.508921230324439	0.084944143860046	0.508921230324439	0.0
mp-1040818_Cr	0.0	0.3836947876994915	0.33866384240701114	0.3836947876994915	0.0	0.4205170944465149	0.33866384240701114	0.4205170944465149	0.0
mp-1041606_Cr	0.0	0.4561551254756926	0.3413774781337257	0.4561551254756926	0.0	0.42439700675853287	0.3413774781337257	0.42439700675853287	0.0
mp-1041713_Cr	0.0	0.38453490135183704	0.12328201241653702	0.38453490135183704	0.0	0.41876338053604584	0.12328201241653702	0.41876338053604584	0.0
mp-1041862_Cr	0.0	0.4314107782841118	0.07500254012504061	0.4314107782841118	0.0	0.4488984693001161	0.07500254012504061	0.4488984693001161	0.0
mp-1042644_Cr	0.0	0.36434302148812797	0.10017985553168947	0.36434302148812797	0.0	0.36231411591051615	0.10017985553168947	0.36231411591051615	0.0
mp-1043308_Cr	0.0	0.4907833778480818	0.11368706194951322	0.4907833778480818	0.0	0.4761683071936564	0.11368706194951322	0.4761683071936564	0.0
mp-1043356_Cr	0.0	0.594073767845511	0.10995283339739155	0.594073767845511	0.0	0.5174098418897607	0.10995283339739155	0.5174098418897607	0.0
mp-1044021_Cr	0.0	0.5882521042479808	0.17976531311387242	0.5882521042479808	0.0	0.5384032935775978	0.17976531311387242	0.5384032935775978	0.0
mp-1044071_Cr	0.0	0.48080755091483485	0.2606637249124576	0.48080755091483485	0.0	0.4282903731137579	0.2606637249124576	0.4282903731137579	0.0
mp-1044170_Cr	0.0	0.3816604944307692	0.48245585705992916	0.3816604944307692	0.0	0.46268983192558183	0.48245585705992916	0.46268983192558183	0.0
mp-1044221_Cr	0.0	0.41099914135581095	0.15499688880120482	0.41099914135581095	0.0	0.3444288901377261	0.15499688880120482	0.3444288901377261	0.0
mp-1044311_Cr	0.0	0.2975339605294603	0.06676059404239419	0.2975339605294603	0.0	0.33462971908216965	0.06676059404239419	0.33462971908216965	0.0
mp-1044358_Cr	0.0	0.5284090394500417	0.1651088442722356	0.5284090394500417	0.0	0.5885352186947302	0.1651088442722356	0.5885352186947302	0.0
mp-1044888_Cr	0.0	0.6275905356637321	0.11225770841652763	0.6275905356637321	0.0	0.5745149549232409	0.11225770841652763	0.5745149549232409	0.0
mp-1044931_Cr	0.0	0.5878504969735586	0.1098103656237466	0.5878504969735586	0.0	0.5887580940422901	0.1098103656237466	0.5887580940422901	0.0
mp-1044938_Cr	0.0	0.39116929188921684	0.06145568984067203	0.39116929188921684	0.0	0.4006809430080421	0.06145568984067203	0.4006809430080421	0.0
mp-1045314_Cr	0.0	0.44842964799338636	0.12225402612926208	0.44842964799338636	0.0	0.3889170320925755	0.12225402612926208	0.3889170320925755	0.0
mp-1046448_Cr	0.0	0.43100220238811243	0.12823631964515034	0.43100220238811243	0.0	0.4428850039580598	0.12823631964515034	0.4428850039580598	0.0
mp-1046856_Cr	0.0	0.37674659335992117	0.12778937753544473	0.37674659335992117	0.0	0.4655530604301597	0.12778937753544473	0.4655530604301597	0.0
mp-1046983_Cr	0.0	0.32647904574093334	0.19388299349566307	0.32647904574093334	0.0	0.34285310634924104	0.19388299349566307	0.34285310634924104	0.0
mp-1047222_Cr	0.0	0.4097981934834576	0.0644173988192042	0.4097981934834576	0.0	0.44022177511846344	0.0644173988192042	0.44022177511846344	0.0
mp-1047859_Cr	0.0	0.2957339622201464	0.06331523867734465	0.2957339622201464	0.0	0.30167821588396804	0.06331523867734465	0.30167821588396804	0.0
mp-1048114_Cr	0.0	0.28626704526963564	0.05052653783001578	0.28626704526963564	0.0	0.2856450858419703	0.05052653783001578	0.2856450858419703	0.0
mp-1048921_Cr	0.0	0.5337723203230864	0.06432789190384344	0.5337723203230864	0.0	0.5456030086732286	0.06432789190384344	0.5456030086732286	0.0
mp-1048931_Cr	0.0	0.5948501048615682	0.20209029214888352	0.5948501048615682	0.0	0.5763022328876513	0.20209029214888352	0.5763022328876513	0.0
mp-1049220_Cr	0.0	0.5056849793792256	0.1734249047320429	0.5056849793792256	0.0	0.5619425692578607	0.1734249047320429	0.5619425692578607	0.0
mp-1049223_Cr	0.0	0.5023006575669778	0.11173838646018956	0.5023006575669778	0.0	0.5168158357809044	0.11173838646018956	0.5168158357809044	0.0
mp-1049246_Cr	0.0	0.4254952431859089	0.043035368717799095	0.4254952431859089	0.0	0.4218966565683057	0.043035368717799095	0.4218966565683057	0.0
mp-1059289_Cr	0.0	0.40028776165734475	0.09701424973493367	0.40028776165734475	0.0	0.3058924447161846	0.09701424973493367	0.3058924447161846	0.0
mp-1070789_Cr	0.0	0.4478693715990959	0.003577335833933702	0.4478693715990959	0.0	0.44673120233402264	0.003577335833933702	0.44673120233402264	0.0
mp-1076360_Cr	0.0	0.2777434440718452	4.4418272324784475e-06	0.2777434440718452	0.0	0.27774209392615495	4.4418272324784475e-06	0.27774209392615495	0.0
mp-1077077_Cr	0.0	0.2744092822893235	4.594834093121543e-06	0.2744092822893235	0.0	0.2744097576210205	4.594834093121543e-06	0.2744097576210205	0.0
mp-1077939_Cr	0.0	0.4369094901748363	0.03307766477601287	0.4369094901748363	0.0	0.42876549826905136	0.03307766477601287	0.42876549826905136	0.0
mp-1079560_Cr	0.0	0.3769887396368865	3.93757205710993e-06	0.3769887396368865	0.0	0.37698877025438643	3.93757205710993e-06	0.37698877025438643	0.0
mp-1079966_Cr	0.0	0.3695987241396028	0.07423828571773092	0.3695987241396028	0.0	0.31995890651480935	0.07423828571773092	0.31995890651480935	0.0
mp-1080664_Cr	0.0	0.3291359846988297	0.12300973511695344	0.3291359846988297	0.0	0.324194416478365	0.12300973511695344	0.324194416478365	0.0
mp-1080726_Cr	0.0	0.41050379677310445	5.442498544759306e-06	0.41050379677310445	0.0	0.41050272330658616	5.442498544759306e-06	0.41050272330658616	0.0
mp-1084823_Cr	0.0	0.583962668010722	0.08956889257159598	0.583962668010722	0.0	0.5805229759710148	0.08956889257159598	0.5805229759710148	0.0
mp-10885_Cr	0.0	0.25897465919470086	3.6656898816130993e-06	0.25897465919470086	0.0	0.2589744579188647	3.6656898816130993e-06	0.2589744579188647	0.0
mp-1093584_Cr	0.0	0.39899627627262907	0.038943791618723196	0.39899627627262907	0.0	0.3717527379432295	0.038943791618723196	0.3717527379432295	0.0
mp-1093756_Cr	0.0	0.43275196054952914	0.14272057906075553	0.43275196054952914	0.0	0.35279278033270534	0.14272057906075553	0.35279278033270534	0.0
mp-1093769_Cr	0.0	0.4021769963898185	0.04801670885194907	0.4021769963898185	0.0	0.36774072763403703	0.04801670885194907	0.36774072763403703	0.0
mp-1093844_Cr	0.0	0.426486854626493	0.14431230531069783	0.426486854626493	0.0	0.3486240235064312	0.14431230531069783	0.3486240235064312	0.0
mp-1095185_Cr	0.0	0.29901317649983833	6.261896133187099e-06	0.29901317649983833	0.0	0.299009025422148	6.261896133187099e-06	0.299009025422148	0.0
mp-1095708_Cr	0.0	0.5910094990541436	0.14703064036439403	0.5910094990541436	0.0	0.5950368733207493	0.14703064036439403	0.5950368733207493	0.0
mp-1095907_Cr	0.0	0.4279685054116267	0.10531060645835685	0.4279685054116267	0.0	0.3951014310886127	0.10531060645835685	0.3951014310886127	0.0
mp-1095987_Cr	0.0	0.4088692631894811	0.07911398566196068	0.4088692631894811	0.0	0.3628113130584655	0.07911398566196068	0.3628113130584655	0.0
mp-1096119_Cr	0.0	0.40895522836286524	0.004971959928427724	0.40895522836286524	0.0	0.4061923717877809	0.004971959928427724	0.4061923717877809	0.0
mp-1096196_Cr	0.0	0.3991233768182456	0.040962125822571305	0.3991233768182456	0.0	0.36948697035299466	0.040962125822571305	0.36948697035299466	0.0
mp-1096638_Cr	0.0	0.36841475246654404	0.013924209916051556	0.36841475246654404	0.0	0.37933428852234957	0.013924209916051556	0.37933428852234957	0.0
mp-1096656_Cr	0.0	0.3856257137795482	0.03437596100782639	0.3856257137795482	0.0	0.3633891915654573	0.03437596100782639	0.3633891915654573	0.0
mp-1096909_Cr	0.0	0.2556578272305923	0.021346071451317606	0.2556578272305923	0.0	0.24314352879651754	0.021346071451317606	0.24314352879651754	0.0
mp-1097121_Cr	0.0	0.41424569568329883	0.1259121111696648	0.41424569568329883	0.0	0.32786062060935184	0.1259121111696648	0.32786062060935184	0.0
mp-1097129_Cr	0.0	0.45141841563146534	0.059107065283193955	0.45141841563146534	0.0	0.4069904338460036	0.059107065283193955	0.4069904338460036	0.0
mp-1097208_Cr	0.0	0.40422959354823185	0.06769040456522823	0.40422959354823185	0.0	0.3646259689416997	0.06769040456522823	0.3646259689416997	0.0
mp-1097244_Cr	0.0	0.37784397182833	0.017972784292309047	0.37784397182833	0.0	0.3710299228123004	0.017972784292309047	0.3710299228123004	0.0
mp-1097254_Cr	0.0	0.36419662327861607	0.016484180164016368	0.36419662327861607	0.0	0.3742594727050679	0.016484180164016368	0.3742594727050679	0.0
mp-1097306_Cr	0.0	0.39517680362318114	0.027437874786048335	0.39517680362318114	0.0	0.3831858466569209	0.027437874786048335	0.3831858466569209	0.0
mp-1097328_Cr	0.0	0.42300588112232157	0.08383963345540908	0.42300588112232157	0.0	0.36862772246438774	0.08383963345540908	0.36862772246438774	0.0
mp-1097410_Cr	0.0	0.45223624152791975	0.13831142041603178	0.45223624152791975	0.0	0.3183257486183663	0.13831142041603178	0.3183257486183663	0.0
mp-1099808_Cr	0.0	0.48578636043042606	1.543804277112553e-05	0.48578636043042606	0.0	0.48578302543533447	1.543804277112553e-05	0.48578302543533447	0.0
mp-1100441_Cr	0.0	0.3822075844991714	6.940588305416499e-06	0.3822075844991714	0.0	0.3822074112356718	6.940588305416499e-06	0.3822074112356718	0.0
mp-1101152_Cr	0.0	0.45823981436811057	0.23139670206963464	0.45823981436811057	0.0	0.4235908790939281	0.23139670206963464	0.4235908790939281	0.0
mp-1101260_Cr	0.0	0.5305083644028746	0.09663311767595144	0.5305083644028746	0.0	0.5246167369180605	0.09663311767595144	0.5246167369180605	0.0
mp-1101597_Cr	0.0	0.39999359380753247	0.10422779092909097	0.39999359380753247	0.0	0.41024378163015857	0.10422779092909097	0.41024378163015857	0.0
mp-1101604_Cr	0.0	0.4463272695936174	0.23158659751572588	0.4463272695936174	0.0	0.5651717772725993	0.23158659751572588	0.5651717772725993	0.0
mp-1101796_Cr	0.0	0.39708109909881334	0.26862788317427516	0.39708109909881334	0.0	0.4458826416362836	0.26862788317427516	0.4458826416362836	0.0
mp-1101893_Cr	0.0	0.3637283380025343	0.21537359547798132	0.3637283380025343	0.0	0.367309418713289	0.21537359547798132	0.367309418713289	0.0
mp-1102342_Cr	0.0	0.37960079554658926	0.08855186054780106	0.37960079554658926	0.0	0.3201389533352629	0.08855186054780106	0.3201389533352629	0.0
mp-1102645_Cr	0.0	0.33544101446536634	0.09744627732133077	0.33544101446536634	0.0	0.3023558815542681	0.09744627732133077	0.3023558815542681	0.0
mp-1102834_Cr	0.0	0.3394565215296853	0.07874595125666438	0.3394565215296853	0.0	0.399079099616571	0.07874595125666438	0.399079099616571	0.0
mp-1105351_Cr	0.0	0.3230723229509747	0.2688550887688281	0.3230723229509747	0.0	0.523657854357924	0.2688550887688281	0.523657854357924	0.0
mp-1105788_Cr	0.0	0.5768329268109839	0.12890365576308044	0.5768329268109839	0.0	0.6219601888018281	0.12890365576308044	0.6219601888018281	0.0
mp-1106046_Cr	0.0	0.3657024622348958	0.27315617115010454	0.3657024622348958	0.0	0.5811871642494273	0.27315617115010454	0.5811871642494273	0.0
mp-1110625_Cr	0.0	0.25834740058812844	5.467346185135531e-06	0.25834740058812844	0.0	0.2583449367526473	5.467346185135531e-06	0.2583449367526473	0.0
mp-1111094_Cr	0.0	0.2572075797635004	5.9133748636047095e-06	0.2572075797635004	0.0	0.25720658449761546	5.9133748636047095e-06	0.25720658449761546	0.0
mp-1111376_Cr	0.0	0.25589232036928844	5.8686964271300374e-06	0.25589232036928844	0.0	0.25589232362748887	5.8686964271300374e-06	0.25589232362748887	0.0
mp-1111695_Cr	0.0	0.24349483698821267	2.5729046990523408e-05	0.24349483698821267	0.0	0.24351138934504263	2.5729046990523408e-05	0.24351138934504263	0.0
mp-1111927_Cr	0.0	0.27280577424113955	6.219491203853289e-06	0.27280577424113955	0.0	0.27280448874401	6.219491203853289e-06	0.27280448874401	0.0
mp-1112287_Cr	0.0	0.26204881682063275	7.0628111334371766e-06	0.26204881682063275	0.0	0.262046919718075	7.0628111334371766e-06	0.262046919718075	0.0
mp-1113631_Cr	0.0	0.25690526425706384	2.1996563871810766e-05	0.25690526425706384	0.0	0.2568932667837112	2.1996563871810766e-05	0.2568932667837112	0.0
mp-1157256_Cr	0.0	0.478028220016738	0.04336188616162558	0.478028220016738	0.0	0.48304513179571773	0.04336188616162558	0.48304513179571773	0.0
mp-1173211_Cr	0.0	0.41188799626919614	0.4637808898532954	0.41188799626919614	0.0	0.5654931483748011	0.4637808898532954	0.5654931483748011	0.0
mp-1173822_Cr	0.0	0.5396261982448665	0.04928554137606152	0.5396261982448665	0.0	0.5673450231688388	0.04928554137606152	0.5673450231688388	0.0
mp-1176640_Cr	0.0	0.5145367093075125	0.1960037884225618	0.5145367093075125	0.0	0.47102174843868494	0.1960037884225618	0.47102174843868494	0.0
mp-1176794_Cr	0.0	0.3815146595386444	0.05029225412897348	0.3815146595386444	0.0	0.37071712280635666	0.05029225412897348	0.37071712280635666	0.0
mp-1177699_Cr	0.0	0.47945506239813174	0.23583564167346868	0.47945506239813174	0.0	0.4644761607225019	0.23583564167346868	0.4644761607225019	0.0
mp-1178023_Cr	0.0	0.47841743557694005	0.25113417534889226	0.47841743557694005	0.0	0.44361281437575806	0.25113417534889226	0.44361281437575806	0.0
mp-1178032_Cr	0.0	0.4506546094531286	0.21235123522070307	0.4506546094531286	0.0	0.4498404328703815	0.21235123522070307	0.4498404328703815	0.0
mp-1178034_Cr	0.0	0.45873674842560214	0.07789478327392536	0.45873674842560214	0.0	0.4541969942111882	0.07789478327392536	0.4541969942111882	0.0
mp-1178406_Cr	0.0	0.39475866946340643	0.06446453879321103	0.39475866946340643	0.0	0.3920043982703186	0.06446453879321103	0.3920043982703186	0.0
mp-1178412_Cr	0.0	0.40913242582691683	0.09805250647492235	0.40913242582691683	0.0	0.45238013340546296	0.09805250647492235	0.45238013340546296	0.0
mp-1179191_Cr	0.0	0.5104142176818761	0.5490968427675115	0.5104142176818761	0.0	0.6188269231717609	0.5490968427675115	0.6188269231717609	0.0
mp-1179431_Cr	0.0	0.6397992067225977	0.5157945840832919	0.6397992067225977	0.0	0.5644576099959363	0.5157945840832919	0.5644576099959363	0.0
mp-1179963_Cr	0.0	0.3222410018431104	0.8829890227000267	0.3222410018431104	0.0	1.1316490858877597	0.8829890227000267	1.1316490858877597	0.0
mp-1180005_Cr	0.0	0.3299274797676907	5.589158626152825e-06	0.3299274797676907	0.0	0.32992582316141905	5.589158626152825e-06	0.32992582316141905	0.0
mp-1180782_Cr	0.0	0.35908782456880295	0.06358531739833732	0.35908782456880295	0.0	0.39391103951302964	0.06358531739833732	0.39391103951302964	0.0
mp-1181841_Cr	0.0	0.45289888561896624	0.33548963126748144	0.45289888561896624	0.0	0.4124433022885385	0.33548963126748144	0.4124433022885385	0.0
mp-1183416_Cr	0.0	0.20583034568639258	3.5283740766911403e-06	0.20583034568639258	0.0	0.2058292795422611	3.5283740766911403e-06	0.2058292795422611	0.0
mp-1183679_Cr	0.0	0.3584850725893201	8.851204917265443e-06	0.3584850725893201	0.0	0.35848868150151764	8.851204917265443e-06	0.35848868150151764	0.0
mp-1183690_Cr	0.0	0.32319720833421517	7.789692834198795e-06	0.32319720833421517	0.0	0.3231936930844856	7.789692834198795e-06	0.3231936930844856	0.0
mp-1183696_Cr	0.0	0.45638313273496467	1.5499080875548305e-05	0.45638313273496467	0.0	0.4563828114187634	1.5499080875548305e-05	0.4563828114187634	0.0
mp-1183702_Cr	0.0	0.43423649791436797	0.018352854612925053	0.43423649791436797	0.0	0.43611762480167793	0.018352854612925053	0.43611762480167793	0.0
mp-1183749_Cr	0.0	0.4667593659638536	0.10271280441316619	0.4667593659638536	0.0	0.4536640157943722	0.10271280441316619	0.4536640157943722	0.0
mp-1184391_Cr	0.0	0.3339427668989289	0.03551936948798017	0.3339427668989289	0.0	0.3520204759418827	0.03551936948798017	0.3520204759418827	0.0
mp-1184925_Cr	0.0	0.37068508660950306	4.488926822320947e-06	0.37068508660950306	0.0	0.3706837641024507	4.488926822320947e-06	0.3706837641024507	0.0
mp-1185185_Cr	0.0	0.3358010301586682	4.353798933364676e-06	0.3358010301586682	0.0	0.33579952832723314	4.353798933364676e-06	0.33579952832723314	0.0
mp-1185306_Cr	0.0	0.2516838864400249	3.135265465813998e-06	0.2516838864400249	0.0	0.25168342264067844	3.135265465813998e-06	0.25168342264067844	0.0
mp-1185788_Cr	0.0	0.3237344351152144	0.006154109830605612	0.3237344351152144	0.0	0.32784575602271254	0.006154109830605612	0.32784575602271254	0.0
mp-1186203_Cr	0.0	0.27374802865305353	3.848829702267977e-06	0.27374802865305353	0.0	0.27374733223210657	3.848829702267977e-06	0.27374733223210657	0.0
mp-1187449_Cr	0.0	0.2871114940873356	0.07203302630103019	0.2871114940873356	0.0	0.3558853226864276	0.07203302630103019	0.3558853226864276	0.0
mp-1189915_Cr	0.0	0.2976663348127014	0.3348976350340902	0.2976663348127014	0.0	0.5458649664424187	0.3348976350340902	0.5458649664424187	0.0
mp-1190293_Cr	0.0	0.3872107542556779	0.12121454119995786	0.3872107542556779	0.0	0.3301058397940691	0.12121454119995786	0.3301058397940691	0.0
mp-1191060_Cr	0.0	0.29682394508914245	0.10210682352162447	0.29682394508914245	0.0	0.25654551870498	0.10210682352162447	0.25654551870498	0.0
mp-1191063_Cr	0.0	0.4673500749235198	0.15150349457752316	0.4673500749235198	0.0	0.5092970828630048	0.15150349457752316	0.5092970828630048	0.0
mp-1191316_Cr	0.0	0.41387540266464595	0.1618393040703432	0.41387540266464595	0.0	0.4289046083902168	0.1618393040703432	0.4289046083902168	0.0
mp-1191669_Cr	0.0	0.40780764305447115	0.15373325973391322	0.40780764305447115	0.0	0.42206513990147115	0.15373325973391322	0.42206513990147115	0.0
mp-1191696_Cr	0.0	0.34569946061892703	0.10455915301895273	0.34569946061892703	0.0	0.3421619153641624	0.10455915301895273	0.3421619153641624	0.0
mp-1191709_Cr	0.0	0.4672863756402231	0.005137283841737469	0.4672863756402231	0.0	0.46761487581004196	0.005137283841737469	0.46761487581004196	0.0
mp-1191764_Cr	0.0	0.7785932164661181	0.22142579489780942	0.7785932164661181	0.0	0.6190163720147771	0.22142579489780942	0.6190163720147771	0.0
mp-1191796_Cr	0.0	0.4452966064787556	0.15394183905421066	0.4452966064787556	0.0	0.46064860941384195	0.15394183905421066	0.46064860941384195	0.0
mp-1191816_Cr	0.0	0.43106558205633705	0.15122420851142007	0.43106558205633705	0.0	0.4365685514287969	0.15122420851142007	0.4365685514287969	0.0
mp-1191927_Cr	0.0	0.6205426915019024	0.024380381873826986	0.6205426915019024	0.0	0.6352174829786486	0.024380381873826986	0.6352174829786486	0.0
mp-1191933_Cr	0.0	0.60572097241269	0.028142861066474168	0.60572097241269	0.0	0.6253052194574157	0.028142861066474168	0.6253052194574157	0.0
mp-1192242_Cr	0.0	0.40573796812875434	0.14507487617882997	0.40573796812875434	0.0	0.4175950631244918	0.14507487617882997	0.4175950631244918	0.0
mp-1194673_Cr	0.0	0.720139828987042	0.020898826078022677	0.720139828987042	0.0	0.7260056936602562	0.020898826078022677	0.7260056936602562	0.0
mp-1195734_Cr	0.0	0.4113616809649919	0.009704227856011568	0.4113616809649919	0.0	0.41194141656193073	0.009704227856011568	0.41194141656193073	0.0
mp-1196749_Cr	0.0	0.4041533120937069	0.08100135924412669	0.4041533120937069	0.0	0.43114860067993627	0.08100135924412669	0.43114860067993627	0.0
mp-1196895_Cr	0.0	0.3925372272541707	0.13195251503311814	0.3925372272541707	0.0	0.467885536533616	0.13195251503311814	0.467885536533616	0.0
mp-1197022_Cr	0.0	0.2829035939658926	0.0729752291135698	0.2829035939658926	0.0	0.2558218747673231	0.0729752291135698	0.2558218747673231	0.0
mp-1197579_Cr	0.0	0.26568115893456196	0.08804736139992549	0.26568115893456196	0.0	0.23398502881673144	0.08804736139992549	0.23398502881673144	0.0
mp-1198076_Cr	0.0	0.5615813618300131	0.33755571346174984	0.5615813618300131	0.0	0.46848018022622173	0.33755571346174984	0.46848018022622173	0.0
mp-1199882_Cr	0.0	0.3470497398727953	0.3231609751531328	0.3470497398727953	0.0	0.38704392734911297	0.3231609751531328	0.38704392734911297	0.0
mp-1201096_Cr	0.0	0.2786353878104644	0.11089221897812558	0.2786353878104644	0.0	0.2767615866555592	0.11089221897812558	0.2767615866555592	0.0
